what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319177480100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319177620142
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319177626383
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319177631076
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319177631104
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319177633286
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319177633451
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319177633482
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319177636191
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1319177655318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319177656238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319177657951
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319177658563
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319177671440
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319177672365
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319181019374
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319181020384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319181020881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319188771873
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319188773091
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319188775643
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1319193799606
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319193922041
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357108523
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357109683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357111625
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319357114156
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357121485
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319357121497
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357122313
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319357142536
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357143999
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319357144017
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357146655
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357155947
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357162757
closed,editor,net.sf.eclipsefp.ocaml.ui,0.1.0,"net.sf.eclipsefp.ocaml.ui.editor.OCamlEditor",1319357166153
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166300
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166312
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166324
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166329
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166355
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166362
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166370
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166376
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166384
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166394
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166401
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166408
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166414
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166424
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166430
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166435
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357166443
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357166475
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1319357181960
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.search.findrefs",1319357182074
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357189699
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357189807
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1319357189825
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357206564
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319357245543
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357253473
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357253542
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357253542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357275015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357289231
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357295470
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1319357295926
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1319357297416
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openFileSearchPage",1319357297573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357297599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357297947
error,log,,,"Problems encountered during text search.",1319357302146
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357303506
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357306480
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357306565
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1319357306582
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319357307480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319357317828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319358003601
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319358010702
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319358032976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319358108840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319358111761
